1.35740e+00
2.14796e+00
2.57900e-01
-5.32660e-01
-3.17820e-01
4.72740e-01
2.36280e+00
1.57224e+00
4.72480e-01
1.26304e+00
-6.27020e-01
-1.41758e+00
-1.63242e+00
-8.41860e-01
1.04820e+00
2.57640e-01
-4.72740e-01
3.17820e-01
-1.57224e+00
-2.36280e+00
-2.14796e+00
-1.35740e+00
5.32660e-01
-2.57900e-01
8.41860e-01
1.63242e+00
-2.57640e-01
-1.04820e+00
-1.26304e+00
-4.72480e-01
1.41758e+00
6.27020e-01
6.27020e-01
1.41758e+00
-4.72480e-01
-1.26304e+00
-1.04820e+00
-2.57640e-01
1.63242e+00
8.41860e-01
-2.57900e-01
5.32660e-01
-1.35740e+00
-2.14796e+00
-2.36280e+00
-1.57224e+00
3.17820e-01
-4.72740e-01
2.57640e-01
1.04820e+00
-8.41860e-01
-1.63242e+00
-1.41758e+00
-6.27020e-01
1.26304e+00
4.72480e-01
1.57224e+00
2.36280e+00
4.72740e-01
-3.17820e-01
-5.32660e-01
2.57900e-01
2.14796e+00
1.35740e+00
